metric,label_value_pair
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda315d41e_6e09_4d68_89f4_feb4527eee11.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda315d41e_6e09_4d68_89f4_feb4527eee11.slice/docker-eb3261feeba9ec54f402cfc536288cfa092308885ecd31b59bf3631327ff2d47.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda7fb4fc7_0d36_4c48_b144_df6dec0295e6.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-poda7fb4fc7_0d36_4c48_b144_df6dec0295e6.slice/docker-3b15f3290546b6094b09ff34dfa3144c230aa7c81f0e4318252e1e33399af97c.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podaa2d1b9c_0366_4a14_9bc5_01fc882186d2.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podaa2d1b9c_0366_4a14_9bc5_01fc882186d2.slice/docker-9c41c04df4d7c8e938e16d62da62e0ce00ae0fd06c224e825c0d35a3b601001a.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb5b1a290_be10_4c4a_b698_f7ffb5918349.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb5b1a290_be10_4c4a_b698_f7ffb5918349.slice/docker-ff423918d88c4f242d49c63256cfe79d2d0b75ea7a23cea6ffaf46ec6519d1fe.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb7ebe086_d0d3_45de_90a9_e21741fb00f9.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb7ebe086_d0d3_45de_90a9_e21741fb00f9.slice/docker-74aca48c7e7a900a00e4b49596377970564b20323f18318cb45dbc0e7f61cb65.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podb907247c_4f1a_438e_a8e8_cf6b6a4597c6.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc52bea19a36bbb5b14ae38da147978d5.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc52bea19a36bbb5b14ae38da147978d5.slice/docker-5124f8117ea3e2b1140eeb0e82ff43e979e9f7395d124f3d0b79e17b1321dcb6.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc6b20149_f364_4530_887b_67800203197b.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc6b20149_f364_4530_887b_67800203197b.slice/docker-c45aa87bc730f23310a9d800163efe48ad19c6b84d37a770a35a54c504ce1ab9.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc900fec5_17b6_429b_be93_a509bc2acf8d.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc900fec5_17b6_429b_be93_a509bc2acf8d.slice/docker-c7e0dd826319a69072b6f43dce3d8d9d02af1f9d423f175c6a8fd6efcdb66529.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc902c9c4_68ec_44d3_8a04_73bec44bf4fb.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podc902c9c4_68ec_44d3_8a04_73bec44bf4fb.slice/docker-296f8b19852beeabacf7241364a0510111a1ad80bfe017cc6eea24454db5ea54.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcf41b6db9a1f41d2af4da5c806fab81f.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcf41b6db9a1f41d2af4da5c806fab81f.slice/docker-7fa98ec8a57031f3600780d24d25d15a0c1b27cca1994a024483a0f1808242ba.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcfe9084a_426a_4ccc_9d37_9ad95e8b581d.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcfe9084a_426a_4ccc_9d37_9ad95e8b581d.slice/docker-5bb3d239e0d979c61599b77cf8fe0b9b0ca3f67c54b28e45a05c403e261d51db.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcfe9084a_426a_4ccc_9d37_9ad95e8b581d.slice/docker-5da4935e2e23308fe20eba87c180fb91fd91ba4b0c4e7323d643c2d822da4b0c.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podcfe9084a_426a_4ccc_9d37_9ad95e8b581d.slice/docker-b2f21914fc887db2546501a32e7a577c20ab40618ce51461f26ae35c5dee4953.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd205cd99_d0e7_475a_a835_1ccd0e2ab198.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd205cd99_d0e7_475a_a835_1ccd0e2ab198.slice/docker-7b4664f15dfac454f9d7874807856dbcc0e6acfe0bacdae712257347f8a906fd.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd5b80776_7aa5_4cfc_975b_f8462dceb335.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podd5b80776_7aa5_4cfc_975b_f8462dceb335.slice/docker-eed04920b1d514ac022c9cecac6496203f8847489e84a7361713a40170af0c80.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podde8d7b9d_b532_4546_a774_595c72377767.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podde8d7b9d_b532_4546_a774_595c72377767.slice/docker-8288f303b9fa2c76c6312766d18cc648e605fecd32d2e78c3248009ed1a0e4f8.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode00b9c09_b14c_46e4_a7eb_a907e4bd73a7.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode00b9c09_b14c_46e4_a7eb_a907e4bd73a7.slice/docker-1ca2e88038a40e338d196666be365b5b57431f7a4f576d018ffdfaddaa72a6ca.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode8f93e1b_e1b7_41b0_9b21_e60946ccb80f.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode8f93e1b_e1b7_41b0_9b21_e60946ccb80f.slice/docker-e81f8b479d105063cc4ee4dbd94b90bb7196492826253c880f2c1b8d7c7da3cc.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podeaab0c42_5eac_4a5c_af80_bf5390996310.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podeaab0c42_5eac_4a5c_af80_bf5390996310.slice/docker-a99e35d801f7421912a821ce5ee8a6b4a0fd5202a9335e356771ca131f7f9d4d.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf4d9627f_41bf_447c_b54c_ada503e46e65.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf4d9627f_41bf_447c_b54c_ada503e46e65.slice/docker-62b2e51396083696b4864c3a2bcab48b2d77a180f3bd8576156c8b1645b2d362.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf7df6b2a_fc04_4c52_b3e1_83e68d95bed9.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf7df6b2a_fc04_4c52_b3e1_83e68d95bed9.slice/docker-fde587753c4134903d0a85639ff95941100bac5ff9bf5cc750b0c07a875eda38.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf826920d_61a4_4105_a18e_bdcf82be7eeb.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podf826920d_61a4_4105_a18e_bdcf82be7eeb.slice/docker-1d424d78114fde384fe7847cd052367d1d23de805662fb84ac00547efbb7fd88.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfab6ab31_3d05_4f03_8253_0f3ebb1370a7.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfcd2f2b4_92ff_42a9_adf3_4f77883cb626.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfcd2f2b4_92ff_42a9_adf3_4f77883cb626.slice/docker-61d4e230fdbb6f0e8b3b5cc7895a939f82b0215ef51e9ced86b99691c7cbbe11.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfce6bb99_d512_4561_97da_3aee46980337.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfce6bb99_d512_4561_97da_3aee46980337.slice/docker-66182ab6a2d1d421ce4ec7a68420026d64a088923b4413c3e5141e39a7326919.scope
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfd6fc3f7_9bed_46d1_ab62_3d6c8182c8e5.slice
container_blkio_device_usage_total,id=/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podfd6fc3f7_9bed_46d1_ab62_3d6c8182c8e5.slice/docker-a25c8deb444c04222981cb6f5002858719f9cbf26527c9bbf870812480bac26c.scope
container_blkio_device_usage_total,image=codewisdom/rabbitmq@sha256:e9fca5846a4489c86323a8d5b39b3bb470840ea41ea20bb84202ee8dd7522fa2
container_blkio_device_usage_total,image=grafana/loki@sha256:1ee60f980950b00e505bd564b40f720132a0653b110e993043bb5940673d060a
container_blkio_device_usage_total,image=otel/opentelemetry-collector-contrib@sha256:71fcef33ae71341696422e45c4ed101ea435f6dee12c7fea05148ad3029158f6
container_blkio_device_usage_total,image=sha256:01cdfa8dd262f793cedbb1561d574a180c0fe09e795ca641445566ca32840830
container_blkio_device_usage_total,image=sha256:0369cf4303ffdb467dc219990960a9baa8512a54b0ad9283eaf55bd6c0adb934
container_blkio_device_usage_total,image=sha256:08336214f2caedea03b0a9b1ecbf2d0b743feb74aaf86b2d7db8bc26027d86d3
container_blkio_device_usage_total,image=sha256:106ff58d4308243e0042862435f5a0b14dd332d8151f17a739046c7df33c7ae6
container_blkio_device_usage_total,image=sha256:173d3570a5af2b2ef8816b40af3ca985280549520e8d328a7f20333d9f354d1b
container_blkio_device_usage_total,image=sha256:1ac515792c145997d380851417d364ba62f3462ca0f63fa7ead98887eb3e4d75
container_blkio_device_usage_total,image=sha256:1ce7d4b54a03af50285497a20d18c4d12e4df1801b0ab95b95fea552521e427b
container_blkio_device_usage_total,image=sha256:1f65982a031b5089b320399156a5f78d1b2cee6dce3a85d4390ae1d92bc2676c
container_blkio_device_usage_total,image=sha256:296a6d5035e2d6919249e02709a488d680ddca91357602bd65e605eac967b899
container_blkio_device_usage_total,image=sha256:297a6d3c3fa22e3ff144be351c67b135e7bc43cc126fab504b2e8d932d32d523
container_blkio_device_usage_total,image=sha256:2bcbe45d2773a6667ff795c4f62021e4da84d8e205295877ab58ef46a030bc62
container_blkio_device_usage_total,image=sha256:388056c9a6838deea3792e8f00705b35b439cf57b3c9c2634fb4e95cfc896de6
container_blkio_device_usage_total,image=sha256:3d29411c154f38fdb8a4342eea04ac154b1036f8aadf46485cd4c1161550cb17
container_blkio_device_usage_total,image=sha256:3dffa569f8f653ff1ae0572547e20b4ef825658bbc36ed171dcec010e57a90d4
container_blkio_device_usage_total,image=sha256:42ad1ee6659cc16975ad8c1ee76ebb3b75251b6769038ce84442f1d2aced7225
container_blkio_device_usage_total,image=sha256:49a9aad74795c03126573b8af849b5099a11bf7cca22966f906b58356f41ddc8
container_blkio_device_usage_total,image=sha256:4d5b7788d0545ce1d996dd72bf22ce4ce224a3bec562b0d7c6035f0380c3e822
container_blkio_device_usage_total,image=sha256:53b578e007e273bf1c21640183e44f131b41e99b5fb8d06ec1c02e09a248d4b3
container_blkio_device_usage_total,image=sha256:5573e2d171a0053f2124d3c3d9621df01135e88edd0f1bc1a79c93a3236c3b05
container_blkio_device_usage_total,image=sha256:5bc7315d6d26115edaa207e4774f201efa43a78d3d6c2e1c60fd73833453fc66
container_blkio_device_usage_total,image=sha256:6cb94c711a74961b1f1f436afe9ae627a70f61057ceccd05375298073e16cb48
container_blkio_device_usage_total,image=sha256:6e433e7e107151c6df23f4300fd6848f1ddba6b9a13b5a5af4116184ca8ccf81
container_blkio_device_usage_total,image=sha256:7b34beaff1ffd5bbe749f84d1b71d558f868f8254bfa1ad2c5122cff57412569
container_blkio_device_usage_total,image=sha256:8585d660e6b7746ed185219bb6cdbfaa7394623622563dc7ed1e789778f95a53
container_blkio_device_usage_total,image=sha256:89aacf90228640163646ca534cf522688a16d8b9c73ec1a67fbda374dcfc33cc
container_blkio_device_usage_total,image=sha256:8b91d242079a5cfe8d31bec54017218be33cc3f2ca06ff057c54ac8240d9cc6d
container_blkio_device_usage_total,image=sha256:90c4c6c5d92592af982cbb2968e08af7c3174b0e61c2a5ac1266c77e1d4fd148
container_blkio_device_usage_total,image=sha256:959f17a4c8e53817234c22981d02a14fb4d4810915c7df18ce064f1a0e5223d2
container_blkio_device_usage_total,image=sha256:967b85c2a92078ef8d1cea8ae6fa810617b1492f188bcd708c2fd7685952b8c6
container_blkio_device_usage_total,image=sha256:a62e1ce428a8dde82b9dea20e9b6e2ea0948887839ed359e46102bd12be46984
container_blkio_device_usage_total,image=sha256:a6ebd1c1ad9810239a2885494ae92e0230224bafcb39ef1433c6cb49a98b0dfe
container_blkio_device_usage_total,image=sha256:ae24db9aa2cc0d8572cc5c1c0eda9f40e0a8170cecefe742a5d7f1d4170f4eb1
container_blkio_device_usage_total,image=sha256:af810be7b4c3848c0a5130a83dc17f45a8d9aa9cf88af906d25ab19449d604a0
container_blkio_device_usage_total,image=sha256:b8b254f36662c9ceffdff58fc27e716186ae60669b65d72b70324a3fe4c2c5c5
container_blkio_device_usage_total,image=sha256:c3fd1672aa6d4ad4e15acae1f30ee39d4052f3d6d3cf0819f9ee18b40fa12a6b
container_blkio_device_usage_total,image=sha256:d547262b5fbc3cc98ae4ad3c1b7fb9d693369b599bf6f66ab1503096caed014e
container_blkio_device_usage_total,image=sha256:e10af9d883ddc64a52a95b0420f79c37d0a1b6ec2b8668653c0c3531a73c3963
container_blkio_device_usage_total,image=sha256:e1fbd49323c628ccc8c11aea113eddc294c4bd1887dc627d175331c325df10fd
container_blkio_device_usage_total,image=sha256:e34b8b5201a545612f59a64ade39c24a1e4043b029afbf345276de9959284861
container_blkio_device_usage_total,image=sha256:efcbd39ba7a48ce96da91d70ddc56e4615159f12a8a7da985e0705bca90cdbc3
container_blkio_device_usage_total,image=sha256:f4df999ee42eaad3587f91639f631c37fb324830b2f692ca6b1238b9e2d8b482
container_blkio_device_usage_total,image=sha256:f60cdd05511ee379e1494131ea5947c103ac0cec872a18d68536adf7407c60b2
container_blkio_device_usage_total,image=sha256:f917b8c8f55b7fd9bcd895920e2c16fb3e3770c94eba844262a57a55c6187d86
container_blkio_device_usage_total,image=sha256:ffc8f090d9cfb681379730c33daa15c0d9a76ec7b7037fe7569d6a1d48d2b4d2
container_blkio_device_usage_total,instance=10.176.122.151:10250
container_blkio_device_usage_total,instance=10.176.122.152:10250
container_blkio_device_usage_total,instance=10.176.122.153:10250
container_blkio_device_usage_total,instance=10.176.122.154:10250
container_blkio_device_usage_total,instance=10.176.122.161:10250
container_blkio_device_usage_total,instance=10.176.122.162:10250
container_blkio_device_usage_total,job=kubelet
container_blkio_device_usage_total,major=253
container_blkio_device_usage_total,major=8
container_blkio_device_usage_total,metrics_path=/metrics/cadvisor
container_blkio_device_usage_total,minor=0
container_blkio_device_usage_total,name=k8s_config-reloader_prometheus-prometheus-kube-prometheus-prometheus-0_obs_7ccbd58f-f2a4-401d-92ca-5604f3c858e3_0
container_blkio_device_usage_total,name=k8s_coredns_coredns-558bd4d5db-blf7l_kube-system_de8d7b9d-b532-4546-a774-595c72377767_0
container_blkio_device_usage_total,name=k8s_etcd_etcd-k8s-master_kube-system_6e063f0a34e8f269aca56894e69caff6_0
container_blkio_device_usage_total,name=k8s_k8snacos_nacos-0_default_138ed32b-6c9f-40fc-a889-48e9fb0be726_0
container_blkio_device_usage_total,name=k8s_k8snacos_nacos-1_default_fd6fc3f7-9bed-46d1-ab62-3d6c8182c8e5_0
container_blkio_device_usage_total,name=k8s_k8snacos_nacos-2_default_a315d41e-6e09-4d68-89f4-feb4527eee11_0
container_blkio_device_usage_total,name=k8s_kube-apiserver_kube-apiserver-k8s-master_kube-system_c52bea19a36bbb5b14ae38da147978d5_0
container_blkio_device_usage_total,name=k8s_kube-controller-manager_kube-controller-manager-k8s-master_kube-system_cf41b6db9a1f41d2af4da5c806fab81f_3
container_blkio_device_usage_total,name=k8s_kube-flannel_kube-flannel-ds-2km2c_kube-flannel_b7ebe086-d0d3-45de-90a9-e21741fb00f9_0
container_blkio_device_usage_total,name=k8s_kube-flannel_kube-flannel-ds-6zgn6_kube-flannel_d5b80776-7aa5-4cfc-975b-f8462dceb335_0
container_blkio_device_usage_total,name=k8s_kube-flannel_kube-flannel-ds-nn7xq_kube-flannel_000c6749-6d5f-4abd-8a48-2a9fb268cdde_0
container_blkio_device_usage_total,name=k8s_kube-flannel_kube-flannel-ds-zblf5_kube-flannel_fcd2f2b4-92ff-42a9-adf3-4f77883cb626_0
container_blkio_device_usage_total,name=k8s_kube-proxy_kube-proxy-277dm_kube-system_dcc99a89-cb4e-4b83-9c80-7a64d13bc0cb_0
container_blkio_device_usage_total,name=k8s_kube-proxy_kube-proxy-5g4mz_kube-system_795c3f37-7577-4a8c-a8ac-60a999b67ae3_0
container_blkio_device_usage_total,name=k8s_kube-proxy_kube-proxy-crfd5_kube-system_c922b0ac-df72-4084-b772-93390efc07bd_0
container_blkio_device_usage_total,name=k8s_kube-proxy_kube-proxy-hxs5h_kube-system_5697aae2-7816-458b-b79f-2c5b9acda3d4_0
container_blkio_device_usage_total,name=k8s_kube-proxy_kube-proxy-xv697_kube-system_cdf452e4-de7a-44d4-9bbb-3fa3d5f320a4_0
container_blkio_device_usage_total,name=k8s_kube-proxy_kube-proxy-z7dx5_kube-system_3732a494-0501-4eb8-8da6-2a8043f3dbf2_0
container_blkio_device_usage_total,name=k8s_kube-scheduler_kube-scheduler-k8s-master_kube-system_8cac3a7afcf13bd55a77b1f25630be68_3
container_blkio_device_usage_total,name=k8s_loki_loki-0_obs_75e9046f-6f2f-4839-8a81-299f9e50ee8b_0
container_blkio_device_usage_total,name=k8s_mysql_nacosdb-mysql-0_default_03b512c0-0e7c-4609-88e0-9a35daff0dd0_0
container_blkio_device_usage_total,name=k8s_mysql_nacosdb-mysql-1_default_71be6d4a-deed-4d5d-8b4c-9f0bef1d9a03_0
container_blkio_device_usage_total,name=k8s_mysql_nacosdb-mysql-2_default_cfe9084a-426a-4ccc-9d37-9ad95e8b581d_0
container_blkio_device_usage_total,name=k8s_mysql_tsdb-mysql-0_default_0bbb9a52-454d-4c23-8dbb-779805f96c94_0
container_blkio_device_usage_total,name=k8s_mysql_tsdb-mysql-1_default_14d8c5c5-8702-454a-b35b-08ca0111dd91_0
container_blkio_device_usage_total,name=k8s_mysql_tsdb-mysql-2_default_6cd51d7b-50e7-49cb-8ff3-23190d801ce4_0
container_blkio_device_usage_total,name=k8s_node-exporter_prometheus-prometheus-node-exporter-6gwxh_obs_5584da6c-9689-48c5-b9cb-5fac9df0bec7_7
container_blkio_device_usage_total,name=k8s_node-exporter_prometheus-prometheus-node-exporter-qp66q_obs_7fb0e24d-bdc1-4286-bbe8-30398eb90f3a_0
container_blkio_device_usage_total,name=k8s_opentelemetry-collector_otelcol-opentelemetry-collector-84d9789ddb-hgdq5_obs_54fb3cda-7d3a-4e8d-bf7e-d889afccce0d_0
container_blkio_device_usage_total,name=k8s_opentelemetry-collector_otelcol-opentelemetry-collector-84d9789ddb-phrkl_obs_7c6e5d7b-0046-4b5a-8df3-8da9251eeb3a_0
